id,rest_url,place,center_lat,center_long,center_zoom,name,type,web,address
462,https://odotgis.dot.state.oh.us/arcgis/rest/services,"Ohio State OH Department of Transportation gis",39.961178,-82.998795,17,"Ohio State OH Department of Transportation gis",folder,NULL,NULL
463,https://collectornew.dot.state.oh.us/arcgis/rest/services,"Ohio State OH Department of Transportation collectornew",39.961178,-82.998795,17,"Ohio State OH Department of Transportation collectornew",folder,NULL,NULL
464,https://gis.mvrpc.org/arcgis/rest/services,"Ohio State OH Miami Valley Regional Planning Commission",39.758949,-84.191605,17,"Ohio State OH Miami Valley Regional Planning Commission",folder,NULL,NULL
465,https://arcgiswebadp1.morpc.org/webadaptor/rest/services,"Ohio State OH Mid-Ohio Regional Planning Commission",40.763901,-82.503891,17,"Ohio State OH Mid-Ohio Regional Planning Commission",folder,NULL,NULL
466,http://gis.allencountyohio.com/arcgis/rest/services,"Allen County OH",40.742699,-84.104988,17,"Allen County OH",folder,NULL,NULL
467,https://maps.butlercountyauditor.org/arcgis/rest/services,"Butler County OH",39.398869,-84.558800,17,"Butler County OH",folder,NULL,NULL
468,https://maps.cuyahogacounty.us/arcgis/rest/services,"Cuyahoga County OH",41.505161,-81.693443,17,"Cuyahoga County OH",folder,NULL,NULL
469,https://maps.franklincountyauditor.com/fcaags/rest/services,"Franklin County OH",39.961178,-82.998795,17,"Franklin County OH",folder,NULL,NULL
470,https://cagisonline.hamilton-co.org/arcgis/rest/services,"Hamilton County OH",39.103119,-84.512016,17,"Hamilton County OH",folder,NULL,NULL
471,https://arcgis.lakecountyohio.gov/arcgis/rest/services,"Lake County OH",41.724110,-81.245171,17,"Lake County OH",folder,NULL,NULL
472,https://apps.lcounty.com/arcgis/rest/services,"Licking County OH",40.056808,-82.405899,17,"Licking County OH",folder,NULL,NULL
473,http://lcapps.co.lucas.oh.us/arcgis/rest/services,"Lucas County OH",41.678675,-83.512728,17,"Lucas County OH",folder,NULL,NULL
474,http://www.mcegisohio.org/arcgis/rest/services,"Montgomery County OH",39.758948,-84.191607,17,"Montgomery County OH",folder,NULL,NULL
475,https://scgisb.starkcountyohio.gov/arcgis/rest/services,"Stark County OH",40.797390,-81.377037,17,"Stark County OH",folder,NULL,NULL
476,http://summitmaps.summitoh.net/arcgis/rest/services,"Summit County OH",41.084820,-81.515610,17,"Summit County OH",folder,NULL,NULL
477,http://summitmaps.summitoh.net/arcgis/rest/services,"Akron OH",41.084820,-81.515610,17,"Akron OH",folder,NULL,NULL
478,https://maps.columbus.gov/arcgis/rest/services,"Columbus OH",39.961178,-82.998795,17,"Columbus OH",folder,NULL,NULL
479,https://mapping.dublin.oh.us/arcgis/rest/services,"Dublin OH",40.099560,-83.113808,17,"Dublin OH",folder,NULL,NULL
480,http://gis.gahanna.gov/arcgis/rest/services,"Gahanna OH",40.019563,-82.879136,17,"Gahanna OH",folder,NULL,NULL
481,https://www2.ci.lancaster.oh.us/webgis/rest/services,"Lancaster OH",39.713675,-82.599329,17,"Lancaster OH",folder,NULL,NULL
482,http://gis.solonohio.org/arcgis/rest/services,"Solon OH",41.389776,-81.441226,17,"Solon OH",folder,NULL,NULL
483,https://gis.troyohio.gov/arcgis/rest/services,"Troy OH",40.041660,-84.208061,17,"Troy OH",folder,NULL,NULL
484,http://webmap1.co.warren.oh.us/ArcGIS/rest/services,"Warren OH",41.236118,-80.816193,17,"Warren OH",folder,NULL,NULL
485,https://gis10.dot.ga.gov/ArcGIS/rest/services,"Georgia State GA Department of Transportation",33.748997,-84.387985,17,"Georgia State GA Department of Transportation",folder,NULL,NULL
486,https://maps.crc.ga.gov/crcarcgis/rest/services,"Georgia State GA Coastal Regional Commission",33.748997,-84.387985,17,"Georgia State GA Coastal Regional Commission",folder,NULL,NULL
487,https://maps.itos.uga.edu/arcgis/rest/services,"University of Georgia Institute of Government",33.748997,-84.387985,17,"University of Georgia Institute of Government",folder,NULL,NULL
488,https://arcgis.atlantaregional.com/arcgis/rest/services,"Atlanta Regional Commission",33.748997,-84.387985,17,"Atlanta Regional Commission",folder,NULL,NULL
489,http://sagisservices.thempc.org/saint/rest/services,"Chatham County GA",32.080898,-81.091202,17,"Chatham County GA",folder,NULL,NULL
490,http://gis.cherokeega.com/arcgis/rest/services,"Cherokee County GA",34.236763,-84.490761,17,"Cherokee County GA",folder,NULL,NULL
491,https://weba.co.clayton.ga.us:5443/server/rest/services,"Clayton County GA",33.521370,-84.354070,17,"Clayton County GA",folder,NULL,NULL
492,https://services.arcgis.com/HYLRafMc4Ux6DA8c/arcgis/rest/servi,"Cobb County GA",33.952602,-84.549934,17,"Cobb County GA",folder,NULL,NULL
493,https://maps.dekalbcountyga.gov/arcgis/rest/services,"DeKalb County GA",33.774830,-84.296310,17,"DeKalb County GA",folder,NULL,NULL
494,https://gis.fultoncountyga.gov/arcgis/rest/services,"Fulton County GA",33.748997,-84.387985,17,"Fulton County GA",folder,NULL,NULL
495,https://gis.gwinnettcounty.com/arcgis/rest/services,"Gwinnett County GA",33.955002,-83.988251,17,"Gwinnett County GA",folder,NULL,NULL
496,https://maps.hallcounty.org/public/rest/services,"Hall County GA",34.298771,-83.829628,17,"Hall County GA",folder,NULL,NULL
497,http://gismap.augustaga.gov/arcgis/rest/services,"Augusta GA",33.472488,-81.964401,17,"Augusta GA",folder,NULL,NULL
498,http://alphagis.alpharetta.ga.us/arcgis/rest/services,"Alpharetta GA",34.075611,-84.294548,17,"Alpharetta GA",folder,NULL,NULL
499,https://maps.hallcounty.org/public/rest/services,"Gainesville GA",34.298771,-83.829628,17,"Gainesville GA",folder,NULL,NULL
500,https://secure.mariettaga.gov/arcgis/rest/services,"Marietta GA secure",33.952602,-84.549934,17,"Marietta GA secure",folder,NULL,NULL
501,https://lucity.mariettaga.gov/arcgis/rest/services,"Marietta GA lucity",33.952602,-84.549934,17,"Marietta GA lucity",folder,NULL,NULL
502,http://sagisservices.thempc.org/saint/rest/services,"Savannah GA",32.080898,-81.091202,17,"Savannah GA",folder,NULL,NULL
503,https://tiles1.arcgis.com/tiles/YfqBAUM5nWR3yhGP/arcgis/rest/services,"North Carolina State NC online",35.779591,-78.638176,17,"North Carolina State NC online",folder,NULL,NULL
504,https://services.nconemap.gov/secure/rest/services,"North Carolina State NC OneMap",35.779591,-78.638176,17,"North Carolina State NC OneMap",folder,NULL,NULL
505,https://gis11.services.ncdot.gov/arcgis/rest/services,"North Carolina State NC Department of Transportation",35.779591,-78.638176,17,"North Carolina State NC Department of Transportation",folder,NULL,NULL
506,http://accessnc.commerce.state.nc.us/arcgis/rest/services,"North Carolina State NC Department of Commerce",35.779591,-78.638176,17,"North Carolina State NC Department of Commerce",folder,NULL,NULL
507,http://gis.ncdcr.gov/ArcGIS/rest/services,"North Carolina State NC Department of Natural and Cultural Resources",35.779591,-78.638176,17,"North Carolina State NC Department of Natural and Cultural Resources",folder,NULL,NULL
508,http://www.ncmhtd.com/arcgis/rest/services,"North Carolina State NC Multi-Hazard Threat Database",35.779591,-78.638176,17,"North Carolina State NC Multi-Hazard Threat Database",folder,NULL,NULL
509,https://services2.arcgis.com/kCu40SDxsCGcuUWO/arcgis/rest/services,"North Carolina State NC Department of Environmental Quality",35.779591,-78.638176,17,"North Carolina State NC Department of Environmental Quality",folder,NULL,NULL
510,https://geo.brunswickcountync.gov/arcgis/rest/services,"Brunswick County NC",34.069229,-78.147011,17,"Brunswick County NC",folder,NULL,NULL
511,https://gis.buncombecounty.org/arcgis/rest/services,"Buncombe County NC",35.600950,-82.554016,17,"Buncombe County NC",folder,NULL,NULL
512,https://gis.co.cumberland.nc.us/arcgispublic/rest/services,"Cumberland County NC",35.054420,-78.883659,17,"Cumberland County NC",folder,NULL,NULL
513,https://maps.co.forsyth.nc.us/arcgis/rest/services,"Forsyth County NC",36.147640,-80.241571,17,"Forsyth County NC",folder,NULL,NULL
514,http://gis.co.guilford.nc.us/arcgis/rest/services,"Guilford County NC",36.072636,-79.791977,17,"Guilford County NC",folder,NULL,NULL
515,https://gis.harnett.org/arcgis/rest/services,"Harnett County NC",35.392761,-78.818626,17,"Harnett County NC",folder,NULL,NULL
516,http://meckmap.mecklenburgcountync.gov/ArcGIS/rest/services,"Mecklenburg County NC",35.227085,-80.843124,17,"Mecklenburg County NC",folder,NULL,NULL
517,http://ucprpo.co.nash.nc.us/ArcGIS/rest/services,"Nash County NC",35.969363,-77.955546,17,"Nash County NC",folder,NULL,NULL
518,https://gis.pittcountync.gov/arcgis/rest/services,"Pitt County NC",35.611328,-77.374100,17,"Pitt County NC",folder,NULL,NULL
519,https://gis.randolphcountync.gov/arcgis3/rest/services,"Randolph County NC",35.707230,-79.809410,17,"Randolph County NC",folder,NULL,NULL
520,https://maps.wakegov.com/arcgis/rest/services,"Wake County NC",35.779591,-78.638176,17,"Wake County NC",folder,NULL,NULL
521,http://arcgis.ashevillenc.gov/arcgis/rest/services,"Asheville NC",35.600950,-82.554016,17,"Asheville NC",folder,NULL,NULL
522,https://maps.townofcary.org/arcgis/rest/services,"Cary NC",35.791470,-78.781143,17,"Cary NC",folder,NULL,NULL
523,https://maps.ci.charlotte.nc.us/arcgis/rest/services,"Charlotte NC",35.227085,-80.843124,17,"Charlotte NC",folder,NULL,NULL
524,https://services.arcgis.com/9Nl857LBlQVyzq54/ArcGIS/rest/services,"Charlotte NC online",35.227085,-80.843124,17,"Charlotte NC online",folder,NULL,NULL
525,http://gisweb2.ci.durham.nc.us/arcgis/rest/services,"Durham NC gisweb2",35.996948,-78.899017,17,"Durham NC gisweb2",folder,NULL,NULL
526,http://gis.wilmingtonnc.gov/arcgis/rest/services,"Wilmington NC",34.236698,-77.946198,17,"Wilmington NC",folder,NULL,NULL
527,https://www5.cityofws.org/arcgis/rest/services,"Winston-Salem NC",36.096260,-80.243736,17,"Winston-Salem NC",folder,NULL,NULL
528,https://maps.alabama.gov/algogis/rest/services,"Alabama State AL ",32.376541,-86.299660,17,"Alabama State AL ",folder,NULL,NULL
529,https://conservationgis.alabama.gov/adcnrweb/rest/services,"Alabama State AL Department of Conservation and Natural Resources",32.376541,-86.299660,17,"Alabama State AL Department of Conservation and Natural Resources",folder,NULL,NULL
530,https://aldotgis.dot.state.al.us/pubgis3/rest/services,"Alabama State AL Department of Transportation",32.376541,-86.299660,17,"Alabama State AL Department of Transportation",folder,NULL,NULL
531,https://map.gsa.state.al.us/ogbmaps/rest/services,"Alabama State AL Geological Survey and Oil & Gas Board gsa",32.376541,-86.299660,17,"Alabama State AL Geological Survey and Oil & Gas Board gsa",folder,NULL,NULL
532,https://map.gsa.state.al.us/ogbmaps/rest/services,"Alabama State AL Geological Survey and Oil & Gas Board ogb",32.376541,-86.299660,17,"Alabama State AL Geological Survey and Oil & Gas Board ogb",folder,NULL,NULL
533,http://jeffcogis.jccal.org/jccarcgis/rest/services,"Jefferson County AL",33.522861,-86.807701,17,"Jefferson County AL",folder,NULL,NULL
534,https://maps.madisonal.gov/server/rest/services,"Madison County AL",34.730370,-86.586105,17,"Madison County AL",folder,NULL,NULL
535,http://gis3.mc-ala.org:6080/arcgis/rest/services,"Montgomery County AL",32.376541,-86.299660,17,"Montgomery County AL",folder,NULL,NULL
536,http://maps.shelbyal.com/arcgis/rest/services,"Shelby County AL",33.178172,-86.607205,17,"Shelby County AL",folder,NULL,NULL
537,https://arcgis.tuscco.com/arcgis/rest/services,"Tuscaloosa County AL",33.210678,-87.565582,17,"Tuscaloosa County AL",folder,NULL,NULL
538,http://maps.cityofmobile.org/arcgis/rest/services,"Mobile AL",30.695366,-88.039894,17,"Mobile AL",folder,NULL,NULL
539,https://gis.montgomeryal.gov/server/rest/services,"Montgomery AL",32.376541,-86.299660,17,"Montgomery AL",folder,NULL,NULL
540,https://dec.alaska.gov/arcgis/rest/services,"Alaska State AK Department of Environmental Conservation",61.216579,-149.899597,17,"Alaska State AK Department of Environmental Conservation",folder,NULL,NULL
541,http://forestrymaps.alaska.gov/arcgis/rest/services,"Alaska State AK Division of Forestry",61.216579,-149.899597,17,"Alaska State AK Division of Forestry",folder,NULL,NULL
542,http://maps.dggs.alaska.gov/arcgis/rest/services,"Alaska State AK Division of Geological & Geophysical Surveys",61.216579,-149.899597,17,"Alaska State AK Division of Geological & Geophysical Surveys",folder,NULL,NULL
543,https://dnr.alaska.gov/arcgis/rest/services,"Alaska State AK Department of Natural Resources",61.216579,-149.899597,17,"Alaska State AK Department of Natural Resources",folder,NULL,NULL
544,http://www.dot.state.ak.us/ArcGIS/rest/services,"Alaska State AK Department of Transportation and Public Facilities",61.216579,-149.899597,17,"Alaska State AK Department of Transportation and Public Facilities",folder,NULL,NULL
545,https://gis.tananachiefs.org/arcgis/rest/services,"Alaska State AK Tanana Chiefs Conference",61.216579,-149.899597,17,"Alaska State AK Tanana Chiefs Conference",folder,NULL,NULL
546,https://elevation.alaska.gov/arcgis/rest/services,"Alaska State AK elevation",61.216579,-149.899597,17,"Alaska State AK elevation",folder,NULL,NULL
547,https://gis.fnsb.us/arcgis/rest/services,"Fairbanks North Star Borough",64.836662,-147.738892,17,"Fairbanks North Star Borough",folder,NULL,NULL
548,https://maps.matsugov.us/ArcGIS/rest/services,"Alaska State AK Matanuska-Susitna Borough",61.599449,-149.122391,17,"Alaska State AK Matanuska-Susitna Borough",folder,NULL,NULL
549,https://alaskafisheries.noaa.gov/arcgis/rest/services,"Alaska State AK fisheries",61.216579,-149.899597,17,"Alaska State AK fisheries",folder,NULL,NULL
559,https://azgeo.az.gov/arcgis/rest/services,"Arizona State AZ AZGEO Open Data",33.448376,-112.074036,17,"Arizona State AZ AZGEO Open Data",folder,NULL,NULL
560,https://gis.azdot.gov/gis/rest/services,"Arizona State AZ Department of Transportation",33.448376,-112.074036,17,"Arizona State AZ Department of Transportation",folder,NULL,NULL
561,https://geo.azmag.gov/gismag/rest/services,"Arizona State AZ geo",33.448376,-112.074036,17,"Arizona State AZ geo",folder,NULL,NULL
562,https://gispreview.maricopa.gov/arcgis/rest/services,"Maricopa County AZ",33.448376,-112.074036,17,"Maricopa County AZ",folder,NULL,NULL
563,https://mcgis2.mohavecounty.us/arcgis/rest/services,"Mohave County AZ",35.189812,-114.060669,17,"Mohave County AZ",folder,NULL,NULL
564,http://pcmaps1.pima.gov/ArcGIS/rest/services,"Pima County AZ",32.222607,-110.974709,17,"Pima County AZ",folder,NULL,NULL
565,https://gismaps.pinalcountyaz.gov/webapps/rest/services,"Pinal County AZ",33.031452,-111.387344,17,"Pinal County AZ",folder,NULL,NULL
566,http://gis.yavapai.us/arcgis/rest/services,"Yavapai County AZ",34.541851,-112.468712,17,"Yavapai County AZ",folder,NULL,NULL
567,http://gis.yumacountyaz.gov/ArcGIS/rest/services,"Yuma County AZ",32.692650,-114.627693,17,"Yuma County AZ",folder,NULL,NULL
568,https://gis.arkansas.gov/arcgis/rest/services,"Arkansas State AR GIS Office",34.748741,-92.275101,17,"Arkansas State AR GIS Office",folder,NULL,NULL
569,http://geostor.arkansas.gov/ArcGIS/rest/services,"Arkansas State AR geostor",34.748741,-92.275101,17,"Arkansas State AR geostor",folder,NULL,NULL
570,https://gis.agfc.com/arcgis/rest/services,"Arkansas State AR Game and Fish Commission",34.748741,-92.275101,17,"Arkansas State AR Game and Fish Commission",folder,NULL,NULL
571,https://www.pagis.org/arcgis/rest/services,"Pulaski County AR",34.748741,-92.275101,17,"Pulaski County AR",folder,NULL,NULL
572,http://geo.bentonvillear.com/arcgis/rest/services,"Bentonville AR",36.371868,-94.202721,17,"Bentonville AR",folder,NULL,NULL
573,http://gis.cityofconway.org/arcgis_services/rest/services,"Conway AR",35.091801,-92.436699,17,"Conway AR",folder,NULL,NULL
574,http://gis.fayetteville-ar.gov/faygis/rest/services,"Fayetteville AR",36.061932,-94.160583,17,"Fayetteville AR",folder,NULL,NULL
575,https://gisapps.fortsmithar.gov/arcgis/rest/services,"Fort Smith AR",35.386639,-94.424362,17,"Fort Smith AR",folder,NULL,NULL
576,http://maps.cityhs.net/arcgiswebadaptor/rest/services,"Hot Springs AR",34.503700,-93.055176,17,"Hot Springs AR",folder,NULL,NULL
577,https://gis.lenexa.com/arcgis/rest/services,"Lenexa AR",38.971200,-94.729200,17,"Lenexa AR",folder,NULL,NULL
578,https://maps.littlerock.state.ar.us/arcgis/rest/services,"Little Rock AR",34.748741,-92.275101,17,"Little Rock AR",folder,NULL,NULL
579,http://gis2.springdalear.gov/arcgis/rest/services,"Springdale AR",36.186744,-94.128814,17,"Springdale AR",folder,NULL,NULL
580,https://gis.colorado.gov/public/rest/services,"Colorado State CO ",39.739235,-104.990250,17,"Colorado State CO ",folder,NULL,NULL
581,https://dtdapps.coloradodot.info/arcgis/rest/services,"Colorado State CO Department of Transportation",39.739235,-104.990250,17,"Colorado State CO Department of Transportation",folder,NULL,NULL
582,https://maps.dphe.state.co.us/ArcGIS/rest/services,"Colorado State CO Department of Environment",39.739235,-104.990250,17,"Colorado State CO Department of Environment",folder,NULL,NULL
583,https://www.cohealthmaps.dphe.state.co.us/arcgis/rest/services,"Colorado State CO Department of Public Health",39.739235,-104.990250,17,"Colorado State CO Department of Public Health",folder,NULL,NULL
584,https://ndismaps.nrel.colostate.edu/arcgis/rest/services,"Colorado State CO University",39.739235,-104.990250,17,"Colorado State CO University",folder,NULL,NULL
585,https://gis.drcog.org/arcgis/rest/services,"Colorado State CO Denver Regional Council of Governments",39.739235,-104.990250,17,"Colorado State CO Denver Regional Council of Governments",folder,NULL,NULL
586,https://gisapp.adcogov.org/arcgis/rest/services,"Adams County CO",39.986771,-104.812599,17,"Adams County CO",folder,NULL,NULL
587,https://gis.arapahoegov.com/arcgis/rest/services,"Arapahoe County CO",39.612652,-105.016197,17,"Arapahoe County CO",folder,NULL,NULL
588,https://maps.bouldercounty.org/arcgis/rest/services,"Boulder County CO",40.014984,-105.270546,17,"Boulder County CO",folder,NULL,NULL
589,http://maps.deltacounty.com/arcgis/rest/services,"Delta County CO",38.743612,-108.072917,17,"Delta County CO",folder,NULL,NULL
590,https://apps.douglas.co.us/geopendata/rest/services,"Douglas County CO geoopendata",39.375370,-104.859909,17,"Douglas County CO geoopendata",folder,NULL,NULL
591,https://apps.douglas.co.us/dcso/rest/services,"Douglas County CO apps",39.375370,-104.859909,17,"Douglas County CO apps",folder,NULL,NULL
592,https://services3.arcgis.com/9ntQlfNHEhmpX4cl/ArcGIS/rest/serv,"Jefferson County CO",39.749668,-105.216019,17,"Jefferson County CO",folder,NULL,NULL
593,https://maps1.larimer.org/arcgis/rest/services,"Larimer County CO",40.550854,-105.066811,17,"Larimer County CO",folder,NULL,NULL
594,https://lpcgis.laplata.co.us/arcgis/rest/services,"La Plata County CO",37.275280,-107.880066,17,"La Plata County CO",folder,NULL,NULL
595,http://maps.arvada.org/arcgis/rest/services,"Arvada CO",39.801121,-105.081451,17,"Arvada CO",folder,NULL,NULL
596,https://ags.auroragov.org/aurora/rest/services,"Aurora CO",39.712929,-104.819359,17,"Aurora CO",folder,NULL,NULL
597,https://maps.bouldercolorado.gov/arcgis/rest/services,"Boulder CO",40.014984,-105.270546,17,"Boulder CO",folder,NULL,NULL
598,https://gis.crgov.com/arcgis/rest/services,"Castle Rock CO",39.375370,-104.859909,17,"Castle Rock CO",folder,NULL,NULL
599,https://maps.centennialco.gov/arcgis/rest/services,"Centennial CO",39.597309,-104.853813,17,"Centennial CO",folder,NULL,NULL
600,https://gis.durangogov.org/map/rest/services,"Durango CO",37.275280,-107.880066,17,"Durango CO",folder,NULL,NULL
601,https://maps1.larimer.org/arcgis/rest/services,"Fort Collins CO",40.550854,-105.066811,17,"Fort Collins CO",folder,NULL,NULL
602,http://online.greenwoodvillage.com/arcgis/rest/services,"Greenwood Village CO",39.616890,-104.950508,17,"Greenwood Village CO",folder,NULL,NULL
603,https://maps.ci.longmont.co.us/arcgis_public/rest/services,"Longmont CO",40.165730,-105.101189,17,"Longmont CO",folder,NULL,NULL
604,http://maps.cityofloveland.org/arcgis/rest/services,"Loveland CO",40.394390,-105.070580,17,"Loveland CO",folder,NULL,NULL
605,http://maps.co.pueblo.co.us/outside/rest/services,"Pueblo CO",38.265430,-104.610413,17,"Pueblo CO",folder,NULL,NULL
606,https://webmaps.cityofthornton.net/arcgis/rest/services,"Thornton CO webmaps",39.870350,-104.982460,17,"Thornton CO webmaps",folder,NULL,NULL
607,https://gis.cityofthornton.net/arcgis/rest/services,"Thornton CO gis",39.870350,-104.982460,17,"Thornton CO gis",folder,NULL,NULL
608,https://denvergov.org/arcgis/rest/services,"Denver CO",39.739235,-104.990250,17,"Denver CO",folder,NULL,NULL
609,http://maps.co.pueblo.co.us/outside/rest/services,"Pueblo County CO",38.265430,-104.610413,17,"Pueblo County CO",folder,NULL,NULL
610,https://www.ctgismaps2.ct.gov/arcgis/rest/services,"Connecticut State CT",41.765770,-72.673363,17,"Connecticut State CT",folder,NULL,NULL
611,https://cteco.uconn.edu/ctmaps/rest/services,"University of Connecticut Environmental Conditions Online maps",41.765770,-72.673363,17,"University of Connecticut Environmental Conditions Online maps",folder,NULL,NULL
612,https://cteco.uconn.edu/ctraster/rest/services/,"University of Connecticut Environmental Conditions Online raster",41.765770,-72.673363,17,"University of Connecticut Environmental Conditions Online raster",folder,NULL,NULL
613,https://gis.ctmetro.org/arcgis/rest/services,"Connecticut State CT Metropolitan Council of Governments",41.765770,-72.673363,17,"Connecticut State CT Metropolitan Council of Governments",folder,NULL,NULL
614,http://maps.groton-ct.gov/arcgis/rest/services,"Groton CT",41.343689,-72.078773,17,"Groton CT",folder,NULL,NULL
615,https://gis1.hartford.gov/arcgis/rest/services,"Hartford CT",41.765770,-72.673363,17,"Hartford CT",folder,NULL,NULL
616,http://maps.groton-ct.gov/arcgis/rest/services,"Meriden CT",41.537590,-72.801102,17,"Meriden CT",folder,NULL,NULL
617,http://gisweb.cityofmiddletown.org:6080/arcgis/rest/services,"Middletown CT",41.562318,-72.650906,17,"Middletown CT",folder,NULL,NULL
618,https://nhgis.newhavenct.gov/server/rest/services,"New Haven CT",41.310726,-72.929916,17,"New Haven CT",folder,NULL,NULL
619,http://gis.stonington-ct.gov:6080/arcgis/rest/services,"Stonington CT",41.335933,-71.905904,17,"Stonington CT",folder,NULL,NULL
620,https://firstmap.gis.delaware.gov/arcgis/rest/services,"Delaware State DE First Map",39.161079,-75.525681,17,"Delaware State DE First Map",folder,NULL,NULL
621,https://mapservices.dnrec.delaware.gov/ArcGIS/rest/services,"Delaware State DE Department of Natural Resources and Environmental Control",39.161079,-75.525681,17,"Delaware State DE Department of Natural Resources and Environmental Control",folder,NULL,NULL
622,https://co.kent.de.us/arcgis/rest/services,"Kent County DE",39.161079,-75.525681,17,"Kent County DE",folder,NULL,NULL
623,https://gis.nccde.org/agsserver/rest/services,"New Castle County DE",39.739071,-75.539787,17,"New Castle County DE",folder,NULL,NULL
624,https://maps.sussexcountyde.gov/gis/rest/services,"Sussex County DE",38.653995,-75.611044,17,"Sussex County DE",folder,NULL,NULL
625,https://gis.nccde.org/agsserver/rest/services,"Willmington DE",39.739071,-75.539787,17,"Willmington DE",folder,NULL,NULL
626,https://geodata.hawaii.gov/arcgis/rest/services,"Hawaii State HI",21.315603,-157.858093,17,"Hawaii State HI",folder,NULL,NULL
627,https://locator.hawaii.gov/arcgis/rest/services,"Honolulu HI",21.315603,-157.858093,17,"Honolulu HI",folder,NULL,NULL
628,http://insideidaho.org/ArcGIS/rest/services,"Idaho State ID insideidaho",43.615791,-116.201576,17,"Idaho State ID insideidaho",folder,NULL,NULL
629,https://cloud.insideidaho.org/ArcGIS/rest/services,"Idaho State ID insideidaho cloud",43.615791,-116.201576,17,"Idaho State ID insideidaho cloud",folder,NULL,NULL
630,https://gis2.idaho.gov/arcgis/rest/services,"Idaho State ID gis2",43.615791,-116.201576,17,"Idaho State ID gis2",folder,NULL,NULL
631,https://fishandgame.idaho.gov/gis/rest/services,"Idaho State ID Fish and Game",43.615791,-116.201576,17,"Idaho State ID Fish and Game",folder,NULL,NULL
632,https://maps.idwr.idaho.gov/arcgis/rest/services,"Idaho State ID Department of Water Resources",43.615791,-116.201576,17,"Idaho State ID Department of Water Resources",folder,NULL,NULL
633,http://global.deq.idaho.gov/arcgis/rest/services,"Idaho State ID Department of Environmental Quality",43.615791,-116.201576,17,"Idaho State ID Department of Environmental Quality",folder,NULL,NULL
634,http://ags.giscenter.isu.edu/arcgis/rest/services,"Idaho State ID University GIS Center",43.615791,-116.201576,17,"Idaho State ID University GIS Center",folder,NULL,NULL
635,http://gis.itd.idaho.gov/arcgisprod/rest/services,"East Idaho Geospatial",42.868861,-112.440110,17,"East Idaho Geospatial",folder,NULL,NULL
636,https://gis.adacounty.id.gov/arcgis/rest/services,"Ada County ID",43.615791,-116.201576,17,"Ada County ID",folder,NULL,NULL
637,http://gis.bannockcounty.us/arcgis/rest/services,"Bannock County ID",42.868861,-112.440110,17,"Bannock County ID",folder,NULL,NULL
638,http://gis.canyonco.org/arcgis/rest/services,"Canyon County ID",43.667874,-116.689416,17,"Canyon County ID",folder,NULL,NULL
639,https://kcearth.kcgov.us/ws/rest/services,"Kootenai County ID",47.674299,-116.781153,17,"Kootenai County ID",folder,NULL,NULL
640,https://gis.latah.id.us/arcgis/rest/services,"Latah County ID",46.733688,-117.000000,17,"Latah County ID",folder,NULL,NULL
641,https://maps.cdaid.org/arcgis/rest/services,"Coeur d’Alene ID",47.674299,-116.781153,17,"Coeur d’Alene ID",folder,NULL,NULL
642,https://gis.cityoflewiston.org/arcgis/rest/services,"Lewiston ID",46.419048,-117.019127,17,"Lewiston ID",folder,NULL,NULL
643,https://gis.latah.id.us/arcgis/rest/services,"Moscow ID",46.733688,-117.000000,17,"Moscow ID",folder,NULL,NULL
644,https://webmap.pocatello.us/map/rest/services,"Pocatello ID",42.868861,-112.440110,17,"Pocatello ID",folder,NULL,NULL
645,https://imagery.gis.in.gov/arcgis/rest/services,"Indiana State IN imagery",39.768402,-86.158066,17,"Indiana State IN imagery",folder,NULL,NULL
646,https://maps.indot.in.gov/arcgisro/rest/services,"Indiana State IN Indiana Department of Transportation",39.768402,-86.158066,17,"Indiana State IN Indiana Department of Transportation",folder,NULL,NULL
647,https://maps.indiana.edu/arcgis/rest/services,"Indiana University Bloomington GIS",39.768402,-86.158066,17,"Indiana University Bloomington GIS",folder,NULL,NULL
648,https://gis.acimap.us/projectservicesadmin/rest/services,"Allen County IN",41.077469,-85.137489,17,"Allen County IN",folder,NULL,NULL
649,http://ags1.hamiltoncounty.in.gov/arcgis/rest/services,"Hamilton County IN",40.035884,-86.005501,17,"Hamilton County IN",folder,NULL,NULL
650,http://imaps.indy.gov/arcgis/rest/services,"Marion County IN",39.768402,-86.158066,17,"Marion County IN",folder,NULL,NULL
651,http://gis.porterco.org/arcgis/rest/services,"Porter County IN",41.480468,-87.052364,17,"Porter County IN",folder,NULL,NULL
652,http://gis2.tippecanoe.in.gov/arcgis/rest/services,"Tippecanoe County IN",40.417332,-86.890617,17,"Tippecanoe County IN",folder,NULL,NULL
653,http://gisweb3.co.wayne.in.us/arcgis/rest/services,"Wayne County IN",39.827290,-84.890358,17,"Wayne County IN",folder,NULL,NULL
654,http://ags1.hamiltoncounty.in.gov/arcgis/rest/services,"Carmel IN",39.978371,-86.118042,17,"Carmel IN",folder,NULL,NULL
655,http://maps.evansvillegis.com/arcgis_server/rest/services,"Evansville IN",37.975712,-87.569908,17,"Evansville IN",folder,NULL,NULL
656,https://gis.acimap.us/reference/rest/services,"Fort Wayne IN",41.077469,-85.137489,17,"Fort Wayne IN",folder,NULL,NULL
657,https://greenwoodgis.greenwood.in.gov/arcgis/rest/services,"Greenwood IN",39.613659,-86.106651,17,"Greenwood IN",folder,NULL,NULL
